sample_id,instrument_id,run_date,replicate_number,error_mgL,error_pct,percent_recovery,response_factor,residual,retention_deviation,rsd_pct,peakarea_zscore,is_outlier,ewma,cusum,roll_mean,roll_std,roll_cv
S276,GC_02,2025-01-24,1,-0.010000000000000009,-0.980392156862746,99.01960784313727,9978.217821782178,235.73245614035113,0.05986842105263124,0.0,-0.0800338336241455,0,9887.106650242842,1492.5526315789612,9901.142857142857,253.41035796472002,0.025594051274788483
S354,GC_02,2025-01-24,1,0.0,0.0,100.0,10028.712871287129,286.73245614035113,0.039868421052631664,0.0,0.06490050849995635,0,9935.485320194275,1779.2850877193123,9907.0,258.8641857551265,0.02612942220199117
S392,GC_02,2025-01-24,1,-0.030000000000000027,-2.9411764705882377,97.05882352941177,10046.464646464647,103.73245614035113,-0.1401315789473685,0.0,-0.4551580132394679,0,9937.58825615542,1883.0175438596634,9892.714285714286,252.59830712398477,0.0255337716049025
S170,GC_02,2025-01-25,1,-0.010000000000000009,-1.0309278350515474,98.96907216494846,10033.333333333334,-210.26754385964887,-0.09013157894736867,0.0,-1.3474988647486439,0,9876.470604924338,1672.7500000000146,9898.142857142857,245.41490621083784,0.024794035583527427
S411,GC_02,2025-01-25,1,0.040000000000000036,4.1666666666666705,104.16666666666667,10021.0,178.73245614035113,0.009868421052631415,0.0,-0.2420192748216711,0,9905.376483939472,1851.4824561403657,9884.714285714286,233.87155611981365,0.02365992069773959
S432,GC_02,2025-01-25,1,-0.050000000000000044,-4.672897196261686,95.32710280373831,9978.43137254902,335.73245614035113,0.14986842105263154,0.0,0.20415115093291694,0,9959.901187151578,2187.214912280717,9981.0,184.5499029169719,0.01849012152259011
S051,GC_02,2025-01-26,1,0.0,0.0,100.0,9959.405940594059,216.73245614035113,0.08986842105263149,0.0,-0.13402898068998736,0,9979.720949721263,2403.947368421068,10006.142857142857,180.92671497176133,0.018081564250565074
S128,GC_02,2025-01-27,1,0.020000000000000018,2.105263157894739,102.10526315789474,9972.164948453608,-169.26754385964887,-0.1401315789473685,0.0,-1.2309830210802484,0,9918.376759777011,2234.679824561419,9948.285714285714,215.55951559117557,0.021668006104974713
S408,GC_02,2025-01-27,1,-0.040000000000000036,-3.921568627450984,96.078431372549,10038.775510204081,-4.2675438596488675,0.15986842105263133,0.0,-0.7620777965610953,0,9902.30140782161,2230.41228070177,9906.714285714286,202.56827185396702,0.020447573838490045
S163,GC_02,2025-01-28,1,0.030000000000000027,3.092783505154642,103.09278350515466,9999.0,156.73245614035113,0.039868421052631664,0.0,-0.30453997142422484,0,9921.641126257287,2387.1447368421213,9914.285714285714,205.25408179920794,0.02070286127657717
S166,GC_02,2025-01-28,1,0.040000000000000036,4.1666666666666705,104.16666666666667,9994.0,151.73245614035113,0.11986842105263129,0.0,-0.31874922065207795,0,9936.11290100583,2538.8771929824725,9966.0,163.6683638744231,0.01642267347726501
S312,GC_02,2025-01-28,1,0.020000000000000018,2.040816326530614,102.04081632653062,10000.0,157.73245614035113,-0.11013157894736869,0.0,-0.3016981215786542,0,9948.890320804665,2696.6096491228236,9963.0,162.68169329500662,0.016328585094349757
S287,GC_02,2025-01-29,1,0.0,0.0,100.0,10014.736842105263,-328.26754385964887,0.04986842105263145,0.0,-1.6828371465259777,0,9861.912256643733,2368.3421052631747,9868.142857142857,204.60647478466564,0.020734040613991048
S137,GC_02,2025-01-30,1,0.0,0.0,100.0,10018.367346938776,-24.267543859648868,0.07986842105263126,0.0,-0.8189147934725078,0,9853.129805314986,2344.074561403526,9833.714285714286,186.6250378751567,0.018978082182667454
S237,GC_02,2025-01-30,1,-0.040000000000000036,-4.040404040404044,95.95959595959596,10027.368421052632,-316.26754385964887,-0.03013157894736862,0.0,-1.6487349483791303,0,9787.70384425199,2027.807017543877,9812.714285714286,213.98809490694563,0.021807227712568523
S396,GC_02,2025-01-30,1,0.0,0.0,100.0,9953.921568627451,310.73245614035113,-0.0001315789473683715,0.0,0.13310490479365134,0,9860.763075401592,2338.539473684228,9857.714285714286,250.2416926930909,0.025385366773689005
S042,GC_02,2025-01-31,1,-0.030000000000000027,-3.061224489795921,96.93877551020408,10005.263157894737,-337.26754385964887,0.12986842105263152,0.0,-1.7084137951361134,0,9789.610460321273,2001.2719298245793,9787.142857142857,272.4300696640192,0.02783550558528878
S084,GC_02,2025-01-31,1,0.030000000000000027,3.061224489795921,103.0612244897959,9993.069306930693,250.73245614035113,0.16986842105263156,0.0,-0.03740608594058613,0,9850.28836825702,2252.0043859649304,9801.285714285714,287.13162735681135,0.029295302241654587
S015,GC_02,2025-02-01,1,-0.030000000000000027,-3.061224489795921,96.93877551020408,10024.21052631579,-319.26754385964887,0.019868421052631646,0.0,-1.657260497915842,0,9784.830694605616,1932.7368421052815,9733.142857142857,288.70944365770725,0.029662509622555493
S095,GC_02,2025-02-01,1,0.010000000000000009,1.0526315789473695,101.05263157894737,9953.125,-287.26754385964887,-0.1401315789473685,0.0,-1.566321302857582,0,9738.864555684493,1645.4692982456327,9739.0,283.8984560249197,0.029150678306286038
S109,GC_02,2025-02-01,1,-0.040000000000000036,-4.0000000000000036,96.0,9962.5,-278.26754385964887,-0.15013157894736873,0.0,-1.5407446542474466,0,9703.891644547595,1367.2017543859838,9702.714285714286,288.31621198822376,0.02971500587343109
S343,GC_02,2025-02-01,1,-0.030000000000000027,-3.061224489795921,96.93877551020408,10012.631578947368,-330.26754385964887,-0.10013157894736846,0.0,-1.6885208462171188,0,9665.513315638076,1036.934210526335,9700.714285714286,289.79113989545135,0.029873175454946756
S290,GC_02,2025-02-02,1,-0.040000000000000036,-3.809523809523813,96.19047619047618,10040.594059405941,298.73245614035113,0.15986842105263133,0.0,0.09900270664680384,0,9760.610652510462,1335.666666666686,9699.0,286.6885650550675,0.029558569445826115
S448,GC_02,2025-02-02,1,0.010000000000000009,1.010101010101011,101.01010101010101,9963.0,120.73245614035113,0.009868421052631415,0.0,-0.4068465658647673,0,9801.088522008371,1456.3991228070372,9764.42857142857,287.29651183800604,0.029422767521558462
S165,GC_02,2025-02-03,1,-0.010000000000000009,-1.010101010101011,98.98989898989899,9981.632653061224,-60.26754385964887,-0.04013157894736841,0.0,-0.9212213879130503,0,9797.270817606697,1396.1315789473883,9720.0,249.58899548390906,0.025677880193817806
S173,GC_02,2025-02-03,1,-0.020000000000000018,-1.9417475728155356,98.05825242718447,9991.089108910892,248.73245614035113,-0.12013157894736848,0.0,-0.04308978563172738,0,9856.016654085359,1644.8640350877395,9801.142857142857,266.6179717444843,0.02720274315256807
S221,GC_02,2025-02-04,1,0.040000000000000036,4.210526315789478,104.21052631578948,10016.161616161617,73.73245614035113,0.18986842105263158,0.0,-0.5404135086065867,0,9868.013323268287,1718.5964912280906,9852.714285714286,245.1188244407959,0.0248783043263723
S374,GC_02,2025-02-04,1,-0.020000000000000018,-2.020202020202022,97.97979797979798,10020.61855670103,-122.26754385964887,-0.12013157894736848,0.0,-1.097416078338429,0,9838.41065861463,1596.3289473684417,9875.0,220.33308118997076,0.02231221075341476
S390,GC_02,2025-02-04,1,0.0,0.0,100.0,9995.876288659794,-146.26754385964887,-0.09013157894736867,0.0,-1.165620474632124,0,9809.928526891705,1450.0614035087929,9901.285714285714,176.40645706786827,0.017816520213465466
S169,GC_02,2025-02-05,1,-0.020000000000000018,-1.9417475728155356,98.05825242718447,9972.277227722772,229.73245614035113,0.05986842105263124,0.0,-0.09708493269756924,0,9862.342821513364,1679.793859649144,9891.42857142857,162.1294309524089,0.016390901453883052
S270,GC_02,2025-02-06,1,0.030000000000000027,3.061224489795921,103.0612244897959,10047.524752475247,305.73245614035113,-0.15013157894736873,0.0,0.11889565556579822,0,9919.474257210692,1985.5263157894951,9917.857142857143,188.64996560776004,0.019021242481156934
S239,GC_02,2025-02-07,1,-0.010000000000000009,-1.020408163265307,98.9795918367347,9992.783505154639,-149.26754385964887,0.1098684210526315,0.0,-1.174146024168836,0,9874.179405768553,1836.2587719298463,9905.142857142857,201.86829747092293,0.020380150027351746
S313,GC_02,2025-02-07,1,0.040000000000000036,4.1666666666666705,104.16666666666667,10022.0,179.73245614035113,-0.12013157894736848,0.0,-0.23917742497610045,0,9903.743524614843,2015.9912280701974,9895.285714285714,192.75953438218716,0.019479936198699383
S050,GC_02,2025-02-08,1,-0.030000000000000027,-3.030303030303033,96.96969696969697,9958.333333333334,-282.26754385964887,0.019868421052631646,0.0,-1.552112053629729,0,9834.994819691874,1733.7236842105485,9844.42857142857,229.78965536830657,0.02334210195147576
S360,GC_02,2025-02-08,1,0.030000000000000027,3.061224489795921,103.0612244897959,9985.148514851486,242.73245614035113,-0.11013157894736869,0.0,-0.060140884705151124,0,9884.9958557535,1976.4561403508997,9896.57142857143,238.11051855728365,0.02405989996392669
S364,GC_02,2025-02-08,1,0.010000000000000009,1.0309278350515474,101.03092783505154,10003.061224489797,-39.26754385964887,-0.09013157894736867,0.0,-0.8615425411560672,0,9868.5966846028,1937.1885964912508,9911.857142857143,226.22660363112848,0.022823836176266512
S076,GC_02,2025-02-09,1,0.0,0.0,100.0,10004.950495049505,262.73245614035113,-0.12013157894736848,0.0,-0.0033038877937386336,0,9915.87734768224,2199.921052631602,9916.57142857143,230.42486638298965,0.023236344137964264
S172,GC_02,2025-02-09,1,0.040000000000000036,4.12371134020619,104.1237113402062,10024.752475247524,282.73245614035113,-0.060131578947368425,0.0,0.05353310911767385,0,9957.701878145792,2482.653508771953,9913.285714285714,226.70885461733582,0.022869194044375526
S356,GC_02,2025-02-09,1,-0.030000000000000027,-3.030303030303033,96.96969696969697,10005.208333333334,-237.26754385964887,0.05986842105263124,0.0,-1.4242288105790508,0,9887.161502516634,2245.385964912304,9900.714285714286,242.82690287919948,0.02452620042066801
S369,GC_02,2025-02-09,1,-0.030000000000000027,-2.8846153846153872,97.11538461538461,10002.970297029702,260.73245614035113,0.06986842105263147,0.0,-0.008987587484879883,0,9930.329202013307,2506.1184210526553,9912.285714285714,251.3501636400984,0.025357437314165523
S278,GC_02,2025-02-10,1,0.0,0.0,100.0,9968.0,125.73245614035113,-0.04013157894736841,0.0,-0.3926373166369142,0,9937.863361610645,2631.8508771930065,9970.57142857143,197.6021736915333,0.019818540502632504
S301,GC_02,2025-02-10,1,-0.010000000000000009,-1.0309278350515474,98.96907216494846,10031.25,-212.26754385964887,0.06986842105263147,0.0,-1.3531825644397852,0,9876.290689288517,2419.5833333333576,9905.57142857143,226.42133081407866,0.022857977699397892
S379,GC_02,2025-02-10,1,0.039999999999999925,4.3478260869565135,104.34782608695652,9984.375,-257.26754385964887,-0.1601315789473685,0.0,-1.4810658074904632,0,9818.032551430813,2162.3157894737087,9874.42857142857,255.94781834249915,0.0259202663213422
S101,GC_02,2025-02-11,1,0.039999999999999925,4.395604395604387,104.39560439560438,10012.631578947368,-330.26754385964887,-0.07013157894736866,0.0,-1.6885208462171188,0,9756.826041144652,1832.0482456140599,9789.714285714286,264.8935096006885,0.027058349393019196
S433,GC_02,2025-02-11,1,0.030000000000000027,3.030303030303033,103.03030303030303,9979.411764705883,336.73245614035113,-0.11013157894736869,0.0,0.20699300077848756,0,9841.260832915723,2168.780701754411,9797.42857142857,276.8036952684779,0.028252688269215617
S023,GC_02,2025-02-12,1,0.020000000000000018,2.105263157894739,102.10526315789474,9995.876288659794,-146.26754385964887,0.08986842105263149,0.0,-1.165620474632124,0,9812.208666332579,2022.5131578947621,9810.42857142857,268.2653270817614,0.02734491415217524
S063,GC_02,2025-02-13,1,0.020000000000000018,2.0833333333333353,102.08333333333333,10037.755102040817,-5.2675438596488675,-0.18013157894736853,0.0,-0.764919646406666,0,9817.166933066064,2017.2456140351132,9772.42857142857,236.92393796522737,0.02424412071508167
S151,GC_02,2025-02-13,1,0.040000000000000036,4.12371134020619,104.1237113402062,9993.069306930693,250.73245614035113,0.18986842105263158,0.0,-0.03740608594058613,0,9872.333546452852,2267.9780701754644,9790.285714285714,257.90289793234854,0.026342734569638124
S255,GC_02,2025-02-13,1,-0.020000000000000018,-2.0000000000000018,98.0,10042.857142857143,-0.2675438596488675,0.16986842105263156,0.0,-0.7507103971788128,0,9866.266837162282,2267.7105263158155,9820.57142857143,248.20882145406895,0.025274376675469605
S007,GC_02,2025-02-15,1,0.010000000000000009,1.0526315789473695,101.05263157894737,10046.875,-197.26754385964887,0.12986842105263152,0.0,-1.310554816756226,0,9822.013469729827,2070.4429824561666,9829.142857142857,239.60483340382578,0.024376981481117093
S141,GC_02,2025-02-15,1,0.040000000000000036,4.255319148936175,104.25531914893618,10034.69387755102,-8.267543859648868,-0.08013157894736844,0.0,-0.7734451959433779,0,9824.410775783861,2062.175438596518,9875.142857142857,195.4033679097556,0.019787396571019432
S176,GC_02,2025-02-15,1,0.0,0.0,100.0,10017.894736842105,-325.26754385964887,0.14986842105263154,0.0,-1.674311596989266,0,9762.92862062709,1736.907894736869,9780.57142857143,183.67803093352728,0.018779887481518622
S110,GC_02,2025-02-16,1,0.030000000000000027,3.1914893617021307,103.19148936170212,10024.742268041238,-118.26754385964887,-0.10013157894736846,0.0,-1.0860486789561465,0,9755.142896501671,1618.64035087722,9784.57142857143,181.82487650012163,0.0185828145695972
S414,GC_02,2025-02-17,1,0.010000000000000009,1.020408163265307,101.0204081632653,9983.838383838383,41.73245614035113,-0.03013157894736862,0.0,-0.6313527036648466,0,9780.914317201337,1660.3728070175712,9791.285714285714,184.92495260304077,0.0188866874074802
S418,GC_02,2025-02-17,1,-0.020000000000000018,-1.980198019801982,98.01980198019803,10017.171717171717,74.73245614035113,0.04986842105263145,0.0,-0.537571658761016,0,9808.13145376107,1735.1052631579223,9766.142857142857,144.64373309552084,0.014810732876975059
S260,GC_02,2025-02-18,1,0.030000000000000027,3.092783505154642,103.09278350515466,10036.0,193.73245614035113,-0.1601315789473685,0.0,-0.19939152713811173,0,9853.705163008857,1928.8377192982734,9793.857142857143,176.6460005882054,0.018036407720837228
S236,GC_02,2025-02-19,1,-0.020000000000000018,-1.9417475728155356,98.05825242718447,10017.821782178218,275.73245614035113,0.07986842105263126,0.0,0.033640160198679485,0,9906.564130407087,2204.5701754386246,9861.42857142857,199.23675793960388,0.02020364052697707
S204,GC_02,2025-02-20,1,0.039999999999999925,4.395604395604387,104.39560439560438,10003.157894736843,-339.26754385964887,-0.060131578947368425,0.0,-1.7140974948272545,0,9825.85130432567,1865.3026315789757,9814.142857142857,241.60534525780184,0.024618079110388987
S393,GC_02,2025-02-20,1,0.040000000000000036,4.255319148936175,104.25531914893618,9966.326530612245,-75.26754385964887,-0.1601315789473685,0.0,-0.9638491355966097,0,9814.081043460536,1790.0350877193268,9849.857142857143,206.2518109588572,0.020939573840258748
